"","pval","test","pp"
"2042",0.0151271622403439,"pillai",0.0415
"2043",0.0162821178027655,"pillai",0.0425
"2044",0.0166433979807772,"pillai",0.0435
"2045",0.0167852320883705,"pillai",0.0445
"2046",0.0171195747968249,"pillai",0.0455
"2047",0.0178931109257167,"pillai",0.0465
"2048",0.0194594791292504,"pillai",0.0475
"2049",0.0194993274818371,"pillai",0.0485
"2050",0.0195351249352431,"pillai",0.0495
"2051",0.01981319202956,"pillai",0.0505
"2052",0.0212575679385297,"pillai",0.0515
"2053",0.0212936310727696,"pillai",0.0525
"2054",0.0217295078943469,"pillai",0.0535
"2055",0.0221058939044856,"pillai",0.0545
"2056",0.0221552932266429,"pillai",0.0555
"2057",0.0226517618866833,"pillai",0.0565
"2058",0.0227553994541296,"pillai",0.0575
"2059",0.0228404289125528,"pillai",0.0585
"2060",0.0244423268744054,"pillai",0.0595
"2061",0.0253131310565949,"pillai",0.0605
"2062",0.02585728416984,"pillai",0.0615
"2063",0.0258580592414885,"pillai",0.0625
"2064",0.0259648616047096,"pillai",0.0635
"2065",0.0260966784295897,"pillai",0.0645
"2066",0.0272117876012941,"pillai",0.0655
"2067",0.0273493444055648,"pillai",0.0665
"2068",0.0276547556499741,"pillai",0.0675
"2069",0.02876520164139,"pillai",0.0685
"2070",0.0292599371614781,"pillai",0.0695
"2071",0.0301593747353168,"pillai",0.0705
"2072",0.0303031866014543,"pillai",0.0715
"2073",0.031053474610037,"pillai",0.0725
"2074",0.0327649409440156,"pillai",0.0735
"2075",0.0334073385745619,"pillai",0.0745
"2076",0.0346471643762031,"pillai",0.0755
"2077",0.0365264791087176,"pillai",0.0765
"2078",0.0365325437114392,"pillai",0.0775
"2079",0.0367258970378831,"pillai",0.0785
"2080",0.0371925919664129,"pillai",0.0795
"2081",0.0383348119413671,"pillai",0.0805
"2082",0.0402342337352637,"pillai",0.0815
"2083",0.0414047144640574,"pillai",0.0825
"2084",0.042064025832937,"pillai",0.0835
"2085",0.0426096213656963,"pillai",0.0845
"2086",0.0432300746510108,"pillai",0.0855
"2087",0.0440274219934927,"pillai",0.0865
"2088",0.0444332074592466,"pillai",0.0875
"2089",0.0455776507392325,"pillai",0.0885
"2090",0.0478507056210102,"pillai",0.0895
"2091",0.0486760620709715,"pillai",0.0905
"2092",0.0495208060299464,"pillai",0.0915
"2093",0.0504283405568531,"pillai",0.0925
"2094",0.0504625944184496,"pillai",0.0935
"2095",0.051424498438312,"pillai",0.0945
"2096",0.0526369744537769,"pillai",0.0955
"2097",0.0528389484219438,"pillai",0.0965
"2098",0.0544035760383015,"pillai",0.0975
"2099",0.0550763290198024,"pillai",0.0985
"2100",0.0551778672176603,"pillai",0.0995
"2101",0.0558321522655891,"pillai",0.1005
"2102",0.0573332285824688,"pillai",0.1015
"2103",0.0587931266740646,"pillai",0.1025
"2104",0.0596979578738623,"pillai",0.1035
"2105",0.0607045763486567,"pillai",0.1045
"2106",0.0610955075491066,"pillai",0.1055
"2107",0.0611925766301659,"pillai",0.1065
"2108",0.0617191811253578,"pillai",0.1075
"2109",0.0631549565172247,"pillai",0.1085
"2110",0.0640211436717733,"pillai",0.1095
"2111",0.0644554401991007,"pillai",0.1105
"2112",0.0651750126260257,"pillai",0.1115
"2113",0.0656627732161713,"pillai",0.1125
"2114",0.0658231075516587,"pillai",0.1135
"2115",0.0662108034784947,"pillai",0.1145
"2116",0.0677267920669904,"pillai",0.1155
"2117",0.0682598374994909,"pillai",0.1165
"2118",0.0686825418697266,"pillai",0.1175
"2119",0.069503585985851,"pillai",0.1185
"2120",0.0710232072818249,"pillai",0.1195
"2121",0.0710623185818158,"pillai",0.1205
"2122",0.0717449149563146,"pillai",0.1215
"2123",0.0724059661363783,"pillai",0.1225
"2124",0.0729362070086015,"pillai",0.1235
"2125",0.0730147897044494,"pillai",0.1245
"2126",0.0736366203656624,"pillai",0.1255
"2127",0.0744021873207893,"pillai",0.1265
"2128",0.0747663949575412,"pillai",0.1275
"2129",0.0759218064600458,"pillai",0.1285
"2130",0.0762385085248301,"pillai",0.1295
"2131",0.0763744068848999,"pillai",0.1305
"2132",0.0771818052427915,"pillai",0.1315
"2133",0.0782204835689677,"pillai",0.1325
"2134",0.0792713430425066,"pillai",0.1335
"2135",0.0805193996366206,"pillai",0.1345
"2136",0.0840797520408618,"pillai",0.1355
"2137",0.084278788556621,"pillai",0.1365
"2138",0.0843774188289447,"pillai",0.1375
"2139",0.0847137536076261,"pillai",0.1385
"2140",0.085025451689089,"pillai",0.1395
"2141",0.087310959984307,"pillai",0.1405
"2142",0.087966022012795,"pillai",0.1415
"2143",0.0886695365820627,"pillai",0.1425
"2144",0.0886980125524315,"pillai",0.1435
"2145",0.0904694792056533,"pillai",0.1445
"2146",0.0929967649025029,"pillai",0.1455
"2147",0.093098693268856,"pillai",0.1465
"2148",0.0934306104578954,"pillai",0.1475
"2149",0.0980257945940727,"pillai",0.1485
"2150",0.0989612968565264,"pillai",0.1495
"2151",0.0995542389610893,"pillai",0.1505
"2152",0.100326498517935,"pillai",0.1515
"2153",0.100810663351907,"pillai",0.1525
"2154",0.10103254415205,"pillai",0.1535
"2155",0.101146423491029,"pillai",0.1545
"2156",0.101344329457687,"pillai",0.1555
"2157",0.101785412710983,"pillai",0.1565
"2158",0.101914462776595,"pillai",0.1575
"2159",0.102170264896927,"pillai",0.1585
"2160",0.103006399183444,"pillai",0.1595
"2161",0.103848571950959,"pillai",0.1605
"2162",0.104280434186124,"pillai",0.1615
"2163",0.1050509772334,"pillai",0.1625
"2164",0.105760520243072,"pillai",0.1635
"2165",0.105964852956606,"pillai",0.1645
"2166",0.106735454977361,"pillai",0.1655
"2167",0.107134340069449,"pillai",0.1665
"2168",0.107435725115817,"pillai",0.1675
"2169",0.108639667422493,"pillai",0.1685
"2170",0.109056863005589,"pillai",0.1695
"2171",0.109353210600046,"pillai",0.1705
"2172",0.110174373241536,"pillai",0.1715
"2173",0.111612453652517,"pillai",0.1725
"2174",0.113635011744512,"pillai",0.1735
"2175",0.113834339213534,"pillai",0.1745
"2176",0.113936058014553,"pillai",0.1755
"2177",0.115395309998467,"pillai",0.1765
"2178",0.116215960379934,"pillai",0.1775
"2179",0.117167517297327,"pillai",0.1785
"2180",0.117840407358066,"pillai",0.1795
"2181",0.117980453698786,"pillai",0.1805
"2182",0.119478322172452,"pillai",0.1815
"2183",0.11954717596495,"pillai",0.1825
"2184",0.120192435125007,"pillai",0.1835
"2185",0.121350893592438,"pillai",0.1845
"2186",0.121764992848759,"pillai",0.1855
"2187",0.122778590983898,"pillai",0.1865
"2188",0.123182102444976,"pillai",0.1875
"2189",0.125194236683952,"pillai",0.1885
"2190",0.125628510344779,"pillai",0.1895
"2191",0.126378792959797,"pillai",0.1905
"2192",0.129024935377058,"pillai",0.1915
"2193",0.130235262993283,"pillai",0.1925
"2194",0.130929770944973,"pillai",0.1935
"2195",0.131736094977263,"pillai",0.1945
"2196",0.134121600760937,"pillai",0.1955
"2197",0.135308465742456,"pillai",0.1965
"2198",0.136077088438637,"pillai",0.1975
"2199",0.136438982027887,"pillai",0.1985
"2200",0.136453555676855,"pillai",0.1995
"2201",0.136993336938501,"pillai",0.2005
"2202",0.137150681035176,"pillai",0.2015
"2203",0.139467536813946,"pillai",0.2025
"2204",0.140293350431204,"pillai",0.2035
"2205",0.140579815135447,"pillai",0.2045
"2206",0.140832428910382,"pillai",0.2055
"2207",0.142663030896503,"pillai",0.2065
"2208",0.142929944914831,"pillai",0.2075
"2209",0.143069233550449,"pillai",0.2085
"2210",0.143230536311429,"pillai",0.2095
"2211",0.143338625950485,"pillai",0.2105
"2212",0.143612102946479,"pillai",0.2115
"2213",0.143773715826659,"pillai",0.2125
"2214",0.145798352562792,"pillai",0.2135
"2215",0.14623065619147,"pillai",0.2145
"2216",0.147371499206882,"pillai",0.2155
"2217",0.149000683463614,"pillai",0.2165
"2218",0.15003746318385,"pillai",0.2175
"2219",0.150856263328847,"pillai",0.2185
"2220",0.152661306062894,"pillai",0.2195
"2221",0.153624760191844,"pillai",0.2205
"2222",0.154271148861781,"pillai",0.2215
"2223",0.154764426454637,"pillai",0.2225
"2224",0.155144459114097,"pillai",0.2235
"2225",0.155831682326537,"pillai",0.2245
"2226",0.15672983635726,"pillai",0.2255
"2227",0.158167527362431,"pillai",0.2265
"2228",0.160214811739648,"pillai",0.2275
"2229",0.161244906863415,"pillai",0.2285
"2230",0.162357200885699,"pillai",0.2295
"2231",0.164412871755124,"pillai",0.2305
"2232",0.165556590664551,"pillai",0.2315
"2233",0.167068718663596,"pillai",0.2325
"2234",0.168206250886344,"pillai",0.2335
"2235",0.168315214848464,"pillai",0.2345
"2236",0.169298019282367,"pillai",0.2355
"2237",0.169991295651972,"pillai",0.2365
"2238",0.170143448517664,"pillai",0.2375
"2239",0.17153451057406,"pillai",0.2385
"2240",0.172272595989264,"pillai",0.2395
"2241",0.173496764032476,"pillai",0.2405
"2242",0.173511684721643,"pillai",0.2415
"2243",0.174111434588082,"pillai",0.2425
"2244",0.17513372166136,"pillai",0.2435
"2245",0.176375942959107,"pillai",0.2445
"2246",0.176820863832652,"pillai",0.2455
"2247",0.179120240221456,"pillai",0.2465
"2248",0.180052687156269,"pillai",0.2475
"2249",0.181789857933669,"pillai",0.2485
"2250",0.1821358856652,"pillai",0.2495
"2251",0.182232789109016,"pillai",0.2505
"2252",0.183442155282312,"pillai",0.2515
"2253",0.186161690382604,"pillai",0.2525
"2254",0.186185483128781,"pillai",0.2535
"2255",0.187150053242643,"pillai",0.2545
"2256",0.188919205612461,"pillai",0.2555
"2257",0.189100968918589,"pillai",0.2565
"2258",0.189919365330843,"pillai",0.2575
"2259",0.193206282101759,"pillai",0.2585
"2260",0.193789963800503,"pillai",0.2595
"2261",0.194208398239165,"pillai",0.2605
"2262",0.195054150084667,"pillai",0.2615
"2263",0.195460558624495,"pillai",0.2625
"2264",0.197680058002159,"pillai",0.2635
"2265",0.204898718569203,"pillai",0.2645
"2266",0.205543384634065,"pillai",0.2655
"2267",0.205739912809636,"pillai",0.2665
"2268",0.205849908841206,"pillai",0.2675
"2269",0.206696421870324,"pillai",0.2685
"2270",0.20861664353742,"pillai",0.2695
"2271",0.20983634121121,"pillai",0.2705
"2272",0.210088116830453,"pillai",0.2715
"2273",0.210259499793306,"pillai",0.2725
"2274",0.210303867115367,"pillai",0.2735
"2275",0.211338065483915,"pillai",0.2745
"2276",0.212624273393085,"pillai",0.2755
"2277",0.212945186521719,"pillai",0.2765
"2278",0.21320377898601,"pillai",0.2775
"2279",0.214085728925232,"pillai",0.2785
"2280",0.215350377757447,"pillai",0.2795
"2281",0.216277792102698,"pillai",0.2805
"2282",0.216872691203714,"pillai",0.2815
"2283",0.218050841233958,"pillai",0.2825
"2284",0.218442118202108,"pillai",0.2835
"2285",0.218874389085691,"pillai",0.2845
"2286",0.221415440396381,"pillai",0.2855
"2287",0.2247109389816,"pillai",0.2865
"2288",0.2251304525685,"pillai",0.2875
"2289",0.227614411758484,"pillai",0.2885
"2290",0.227898458611905,"pillai",0.2895
"2291",0.230295741129316,"pillai",0.2905
"2292",0.233187056774901,"pillai",0.2915
"2293",0.234106458727723,"pillai",0.2925
"2294",0.235405813312581,"pillai",0.2935
"2295",0.236303117148533,"pillai",0.2945
"2296",0.237251035172549,"pillai",0.2955
"2297",0.237405811243451,"pillai",0.2965
"2298",0.237726436758681,"pillai",0.2975
"2299",0.240322734839173,"pillai",0.2985
"2300",0.240584253135665,"pillai",0.2995
"2301",0.241346887174864,"pillai",0.3005
"2302",0.242813860575935,"pillai",0.3015
"2303",0.243408682047502,"pillai",0.3025
"2304",0.245107589403764,"pillai",0.3035
"2305",0.246595316312342,"pillai",0.3045
"2306",0.246861833679163,"pillai",0.3055
"2307",0.247230167288301,"pillai",0.3065
"2308",0.247471909994072,"pillai",0.3075
"2309",0.248399107750167,"pillai",0.3085
"2310",0.249258873812813,"pillai",0.3095
"2311",0.249545186470655,"pillai",0.3105
"2312",0.252490334139355,"pillai",0.3115
"2313",0.254372614491816,"pillai",0.3125
"2314",0.25506534531966,"pillai",0.3135
"2315",0.255390561502343,"pillai",0.3145
"2316",0.257450216543886,"pillai",0.3155
"2317",0.261054930130098,"pillai",0.3165
"2318",0.261301544426032,"pillai",0.3175
"2319",0.262746593035394,"pillai",0.3185
"2320",0.264902559994362,"pillai",0.3195
"2321",0.265010244796842,"pillai",0.3205
"2322",0.266627918504706,"pillai",0.3215
"2323",0.267186252612142,"pillai",0.3225
"2324",0.269550089943155,"pillai",0.3235
"2325",0.269596488986653,"pillai",0.3245
"2326",0.269761057685662,"pillai",0.3255
"2327",0.2711172375759,"pillai",0.3265
"2328",0.27115055118113,"pillai",0.3275
"2329",0.271345398285913,"pillai",0.3285
"2330",0.2714852503452,"pillai",0.3295
"2331",0.272185422260094,"pillai",0.3305
"2332",0.27223839867689,"pillai",0.3315
"2333",0.273518632303453,"pillai",0.3325
"2334",0.274465691921283,"pillai",0.3335
"2335",0.274557423151682,"pillai",0.3345
"2336",0.274621044909547,"pillai",0.3355
"2337",0.275485264634316,"pillai",0.3365
"2338",0.276481706228321,"pillai",0.3375
"2339",0.277403274387128,"pillai",0.3385
"2340",0.277979550051734,"pillai",0.3395
"2341",0.280491703767413,"pillai",0.3405
"2342",0.287102325473693,"pillai",0.3415
"2343",0.287484385748858,"pillai",0.3425
"2344",0.287752556519113,"pillai",0.3435
"2345",0.288610462264586,"pillai",0.3445
"2346",0.29010881948252,"pillai",0.3455
"2347",0.290586772736175,"pillai",0.3465
"2348",0.290759880772157,"pillai",0.3475
"2349",0.291593675742085,"pillai",0.3485
"2350",0.291765027574769,"pillai",0.3495
"2351",0.29188145672676,"pillai",0.3505
"2352",0.293139422214196,"pillai",0.3515
"2353",0.293576642536479,"pillai",0.3525
"2354",0.294359095160104,"pillai",0.3535
"2355",0.295635203198069,"pillai",0.3545
"2356",0.296964318106194,"pillai",0.3555
"2357",0.297517070112894,"pillai",0.3565
"2358",0.298709644387464,"pillai",0.3575
"2359",0.298749273574755,"pillai",0.3585
"2360",0.300466394013697,"pillai",0.3595
"2361",0.302000517438139,"pillai",0.3605
"2362",0.302046530180877,"pillai",0.3615
"2363",0.302919153609364,"pillai",0.3625
"2364",0.303589909545881,"pillai",0.3635
"2365",0.303903110634112,"pillai",0.3645
"2366",0.304809221569654,"pillai",0.3655
"2367",0.304992176699117,"pillai",0.3665
"2368",0.306196694484093,"pillai",0.3675
"2369",0.30796585882431,"pillai",0.3685
"2370",0.307998078404698,"pillai",0.3695
"2371",0.308029419994712,"pillai",0.3705
"2372",0.308106978244646,"pillai",0.3715
"2373",0.311471956990614,"pillai",0.3725
"2374",0.311623853167614,"pillai",0.3735
"2375",0.312586879294967,"pillai",0.3745
"2376",0.313988109909386,"pillai",0.3755
"2377",0.315084176576632,"pillai",0.3765
"2378",0.315922525164275,"pillai",0.3775
"2379",0.31733649433112,"pillai",0.3785
"2380",0.319290581971778,"pillai",0.3795
"2381",0.319481329170337,"pillai",0.3805
"2382",0.321221730728473,"pillai",0.3815
"2383",0.321398538489626,"pillai",0.3825
"2384",0.321480836661642,"pillai",0.3835
"2385",0.322768477515909,"pillai",0.3845
"2386",0.327745361662048,"pillai",0.3855
"2387",0.328933153288512,"pillai",0.3865
"2388",0.329198412178487,"pillai",0.3875
"2389",0.330832436385683,"pillai",0.3885
"2390",0.331399210734518,"pillai",0.3895
"2391",0.333204077992065,"pillai",0.3905
"2392",0.333238342443569,"pillai",0.3915
"2393",0.336317224900782,"pillai",0.3925
"2394",0.33648074966628,"pillai",0.3935
"2395",0.336503318183594,"pillai",0.3945
"2396",0.338836618326683,"pillai",0.3955
"2397",0.338854888780075,"pillai",0.3965
"2398",0.338966598002155,"pillai",0.3975
"2399",0.340996097152516,"pillai",0.3985
"2400",0.341161773877871,"pillai",0.3995
"2401",0.342395231802984,"pillai",0.4005
"2402",0.343411339498053,"pillai",0.4015
"2403",0.344519430433704,"pillai",0.4025
"2404",0.345117389896484,"pillai",0.4035
"2405",0.345334449548206,"pillai",0.4045
"2406",0.348700605185406,"pillai",0.4055
"2407",0.350001862475246,"pillai",0.4065
"2408",0.350725852028171,"pillai",0.4075
"2409",0.351005144978249,"pillai",0.4085
"2410",0.351788986441566,"pillai",0.4095
"2411",0.353024377532092,"pillai",0.4105
"2412",0.353250339844791,"pillai",0.4115
"2413",0.354181488542378,"pillai",0.4125
"2414",0.354237918256712,"pillai",0.4135
"2415",0.356217998318243,"pillai",0.4145
"2416",0.356773564230136,"pillai",0.4155
"2417",0.357819640357712,"pillai",0.4165
"2418",0.359596210340362,"pillai",0.4175
"2419",0.361529988598179,"pillai",0.4185
"2420",0.362954052965293,"pillai",0.4195
"2421",0.363867431689883,"pillai",0.4205
"2422",0.364246400314886,"pillai",0.4215
"2423",0.365450554781548,"pillai",0.4225
"2424",0.365888905214068,"pillai",0.4235
"2425",0.366543602646275,"pillai",0.4245
"2426",0.366806706594548,"pillai",0.4255
"2427",0.368295977196943,"pillai",0.4265
"2428",0.368348448282742,"pillai",0.4275
"2429",0.372361949718806,"pillai",0.4285
"2430",0.372988640835336,"pillai",0.4295
"2431",0.374394510841027,"pillai",0.4305
"2432",0.377299455549696,"pillai",0.4315
"2433",0.381737088112418,"pillai",0.4325
"2434",0.382277493287129,"pillai",0.4335
"2435",0.384062747322867,"pillai",0.4345
"2436",0.384507192468002,"pillai",0.4355
"2437",0.384570124318351,"pillai",0.4365
"2438",0.38529745115599,"pillai",0.4375
"2439",0.389655023447315,"pillai",0.4385
"2440",0.390279140030865,"pillai",0.4395
"2441",0.391497699254878,"pillai",0.4405
"2442",0.391777538510323,"pillai",0.4415
"2443",0.393126042703016,"pillai",0.4425
"2444",0.393601328083933,"pillai",0.4435
"2445",0.393651391497167,"pillai",0.4445
"2446",0.39470355676945,"pillai",0.4455
"2447",0.394980302298432,"pillai",0.4465
"2448",0.395114072974059,"pillai",0.4475
"2449",0.395292715898733,"pillai",0.4485
"2450",0.395339835198053,"pillai",0.4495
"2451",0.396948125091265,"pillai",0.4505
"2452",0.397303737310136,"pillai",0.4515
"2453",0.398051335769813,"pillai",0.4525
"2454",0.398694138008978,"pillai",0.4535
"2455",0.400875797163909,"pillai",0.4545
"2456",0.40173606082859,"pillai",0.4555
"2457",0.401861950663277,"pillai",0.4565
"2458",0.402067973858134,"pillai",0.4575
"2459",0.403030684936417,"pillai",0.4585
"2460",0.404351663450775,"pillai",0.4595
"2461",0.406905264863646,"pillai",0.4605
"2462",0.406958087707963,"pillai",0.4615
"2463",0.407353259848927,"pillai",0.4625
"2464",0.408845546343589,"pillai",0.4635
"2465",0.410466050534254,"pillai",0.4645
"2466",0.413190527955344,"pillai",0.4655
"2467",0.413437507707248,"pillai",0.4665
"2468",0.41446382041911,"pillai",0.4675
"2469",0.415924655743352,"pillai",0.4685
"2470",0.418294511317395,"pillai",0.4695
"2471",0.421423384396917,"pillai",0.4705
"2472",0.421547343300484,"pillai",0.4715
"2473",0.422935145076585,"pillai",0.4725
"2474",0.426743071474051,"pillai",0.4735
"2475",0.427814585249372,"pillai",0.4745
"2476",0.428921625040773,"pillai",0.4755
"2477",0.429717633181939,"pillai",0.4765
"2478",0.430863399887323,"pillai",0.4775
"2479",0.433875977639856,"pillai",0.4785
"2480",0.434702135643508,"pillai",0.4795
"2481",0.434760146434086,"pillai",0.4805
"2482",0.438001384780384,"pillai",0.4815
"2483",0.438689270046593,"pillai",0.4825
"2484",0.439558549885923,"pillai",0.4835
"2485",0.439761654011858,"pillai",0.4845
"2486",0.440754419672351,"pillai",0.4855
"2487",0.4407568338157,"pillai",0.4865
"2488",0.440895673151013,"pillai",0.4875
"2489",0.442159337942368,"pillai",0.4885
"2490",0.442934398969082,"pillai",0.4895
"2491",0.443748707214941,"pillai",0.4905
"2492",0.443763527121794,"pillai",0.4915
"2493",0.446708463333185,"pillai",0.4925
"2494",0.448179032340877,"pillai",0.4935
"2495",0.45046204081488,"pillai",0.4945
"2496",0.452800339696692,"pillai",0.4955
"2497",0.452920645472145,"pillai",0.4965
"2498",0.453503828621396,"pillai",0.4975
"2499",0.454194697850642,"pillai",0.4985
"2500",0.455218639941883,"pillai",0.4995
"2501",0.461743230991067,"pillai",0.5005
"2502",0.462201289596124,"pillai",0.5015
"2503",0.462877425294505,"pillai",0.5025
"2504",0.466649946467727,"pillai",0.5035
"2505",0.468893214181863,"pillai",0.5045
"2506",0.468946668230888,"pillai",0.5055
"2507",0.470012373859866,"pillai",0.5065
"2508",0.470371742306076,"pillai",0.5075
"2509",0.470403779929454,"pillai",0.5085
"2510",0.470746691032976,"pillai",0.5095
"2511",0.470904243214551,"pillai",0.5105
"2512",0.472410780650715,"pillai",0.5115
"2513",0.474275513771743,"pillai",0.5125
"2514",0.479542677208238,"pillai",0.5135
"2515",0.481138990233107,"pillai",0.5145
"2516",0.483606982915493,"pillai",0.5155
"2517",0.48547289750866,"pillai",0.5165
"2518",0.486338762292968,"pillai",0.5175
"2519",0.486644363672016,"pillai",0.5185
"2520",0.487960109653162,"pillai",0.5195
"2521",0.488833037868548,"pillai",0.5205
"2522",0.488929931679582,"pillai",0.5215
"2523",0.489443938329003,"pillai",0.5225
"2524",0.492283453243216,"pillai",0.5235
"2525",0.492504346839587,"pillai",0.5245
"2526",0.492937605488678,"pillai",0.5255
"2527",0.493301451303662,"pillai",0.5265
"2528",0.493830655023057,"pillai",0.5275
"2529",0.494255903788719,"pillai",0.5285
"2530",0.495149885022539,"pillai",0.5295
"2531",0.495415865287878,"pillai",0.5305
"2532",0.499412259551016,"pillai",0.5315
"2533",0.500118383202553,"pillai",0.5325
"2534",0.50116242885015,"pillai",0.5335
"2535",0.501224537599076,"pillai",0.5345
"2536",0.50165037024345,"pillai",0.5355
"2537",0.503022073838388,"pillai",0.5365
"2538",0.504234517237449,"pillai",0.5375
"2539",0.504551910108423,"pillai",0.5385
"2540",0.506849231094369,"pillai",0.5395
"2541",0.507448489837774,"pillai",0.5405
"2542",0.508452856731076,"pillai",0.5415
"2543",0.508568896006929,"pillai",0.5425
"2544",0.514219369070451,"pillai",0.5435
"2545",0.514465803183867,"pillai",0.5445
"2546",0.51602591419937,"pillai",0.5455
"2547",0.518533620229357,"pillai",0.5465
"2548",0.518916239889635,"pillai",0.5475
"2549",0.519951769133171,"pillai",0.5485
"2550",0.520195498431423,"pillai",0.5495
"2551",0.520432494045328,"pillai",0.5505
"2552",0.520889062492578,"pillai",0.5515
"2553",0.523225054988502,"pillai",0.5525
"2554",0.526689846267358,"pillai",0.5535
"2555",0.5270159116382,"pillai",0.5545
"2556",0.527539587752005,"pillai",0.5555
"2557",0.529585453990407,"pillai",0.5565
"2558",0.530090202127693,"pillai",0.5575
"2559",0.530167295029718,"pillai",0.5585
"2560",0.531209531212473,"pillai",0.5595
"2561",0.532027223223844,"pillai",0.5605
"2562",0.533835209676716,"pillai",0.5615
"2563",0.535232801516547,"pillai",0.5625
"2564",0.536640674613698,"pillai",0.5635
"2565",0.537787575980498,"pillai",0.5645
"2566",0.538278688345919,"pillai",0.5655
"2567",0.538424802244007,"pillai",0.5665
"2568",0.541031420794285,"pillai",0.5675
"2569",0.541715210709455,"pillai",0.5685
"2570",0.54342892189,"pillai",0.5695
"2571",0.544681876578239,"pillai",0.5705
"2572",0.5468697770909,"pillai",0.5715
"2573",0.547305905447442,"pillai",0.5725
"2574",0.549890884299437,"pillai",0.5735
"2575",0.550026997862849,"pillai",0.5745
"2576",0.550801715468327,"pillai",0.5755
"2577",0.551292339927628,"pillai",0.5765
"2578",0.554001387510346,"pillai",0.5775
"2579",0.556083402269413,"pillai",0.5785
"2580",0.557509244180412,"pillai",0.5795
"2581",0.557848764722242,"pillai",0.5805
"2582",0.55972158412295,"pillai",0.5815
"2583",0.559789419893475,"pillai",0.5825
"2584",0.55998605492763,"pillai",0.5835
"2585",0.561865083312324,"pillai",0.5845
"2586",0.562001364461018,"pillai",0.5855
"2587",0.563118229770472,"pillai",0.5865
"2588",0.563624737257763,"pillai",0.5875
"2589",0.566094098460355,"pillai",0.5885
"2590",0.566755784596242,"pillai",0.5895
"2591",0.568956864175433,"pillai",0.5905
"2592",0.569970166962936,"pillai",0.5915
"2593",0.570715164798013,"pillai",0.5925
"2594",0.570958304092333,"pillai",0.5935
"2595",0.571221094470225,"pillai",0.5945
"2596",0.571400715677332,"pillai",0.5955
"2597",0.571514956118296,"pillai",0.5965
"2598",0.571593482413194,"pillai",0.5975
"2599",0.574979305247443,"pillai",0.5985
"2600",0.5757670766921,"pillai",0.5995
"2601",0.578971503723219,"pillai",0.6005
"2602",0.580328616930405,"pillai",0.6015
"2603",0.582451597279245,"pillai",0.6025
"2604",0.583144958653612,"pillai",0.6035
"2605",0.584508406158194,"pillai",0.6045
"2606",0.586038120576997,"pillai",0.6055
"2607",0.589749007420614,"pillai",0.6065
"2608",0.589973833090149,"pillai",0.6075
"2609",0.589984320126018,"pillai",0.6085
"2610",0.590455632895536,"pillai",0.6095
"2611",0.590758048493671,"pillai",0.6105
"2612",0.591589525571768,"pillai",0.6115
"2613",0.594247708406432,"pillai",0.6125
"2614",0.595307193668365,"pillai",0.6135
"2615",0.596335049715212,"pillai",0.6145
"2616",0.596435320007779,"pillai",0.6155
"2617",0.59787880581383,"pillai",0.6165
"2618",0.59840410478827,"pillai",0.6175
"2619",0.598970305000151,"pillai",0.6185
"2620",0.599161663048623,"pillai",0.6195
"2621",0.599730152576784,"pillai",0.6205
"2622",0.600796941014792,"pillai",0.6215
"2623",0.600899670082781,"pillai",0.6225
"2624",0.60210615556058,"pillai",0.6235
"2625",0.602618701203649,"pillai",0.6245
"2626",0.604004424835899,"pillai",0.6255
"2627",0.604326245212658,"pillai",0.6265
"2628",0.604517743062548,"pillai",0.6275
"2629",0.605401905965018,"pillai",0.6285
"2630",0.606249037600101,"pillai",0.6295
"2631",0.606433178865572,"pillai",0.6305
"2632",0.607110760079763,"pillai",0.6315
"2633",0.608181308290619,"pillai",0.6325
"2634",0.608881262959447,"pillai",0.6335
"2635",0.61091125856809,"pillai",0.6345
"2636",0.614158165664039,"pillai",0.6355
"2637",0.614353894960337,"pillai",0.6365
"2638",0.614920238355395,"pillai",0.6375
"2639",0.615663332641522,"pillai",0.6385
"2640",0.616381706193698,"pillai",0.6395
"2641",0.616480754856002,"pillai",0.6405
"2642",0.621235816912519,"pillai",0.6415
"2643",0.625689057360591,"pillai",0.6425
"2644",0.625985722139448,"pillai",0.6435
"2645",0.626954400861861,"pillai",0.6445
"2646",0.629347961252886,"pillai",0.6455
"2647",0.630113116156134,"pillai",0.6465
"2648",0.630498738662723,"pillai",0.6475
"2649",0.631436335303449,"pillai",0.6485
"2650",0.632001736100613,"pillai",0.6495
"2651",0.632118443311307,"pillai",0.6505
"2652",0.632685581635173,"pillai",0.6515
"2653",0.634946345567561,"pillai",0.6525
"2654",0.635058714292724,"pillai",0.6535
"2655",0.635748974639615,"pillai",0.6545
"2656",0.636307961346314,"pillai",0.6555
"2657",0.636650801997957,"pillai",0.6565
"2658",0.637549851530895,"pillai",0.6575
"2659",0.639083043936768,"pillai",0.6585
"2660",0.639225430530347,"pillai",0.6595
"2661",0.640010896178753,"pillai",0.6605
"2662",0.640619491067024,"pillai",0.6615
"2663",0.645560902685801,"pillai",0.6625
"2664",0.645746731688422,"pillai",0.6635
"2665",0.646941636356811,"pillai",0.6645
"2666",0.648548657981244,"pillai",0.6655
"2667",0.648752641055235,"pillai",0.6665
"2668",0.649138621795778,"pillai",0.6675
"2669",0.649251375801364,"pillai",0.6685
"2670",0.649690896316321,"pillai",0.6695
"2671",0.649921467789303,"pillai",0.6705
"2672",0.652832626469079,"pillai",0.6715
